"size","sim","serie","p1","p2","p3"
100,71,"x10",25,1,0
100,71,"x11",0,0,0
100,71,"x12",28,20,18
100,71,"x13",29,25,24
100,71,"x14",22,9,0
100,72,"x1",26,24,23
100,72,"x2",13,0,0
100,72,"x3",28,26,24
100,72,"x4",25,22,19
100,72,"x5",27,26,10
100,72,"x6",7,0,0
100,72,"x7",10,4,2
100,72,"x8",12,6,2
100,72,"x9",0,0,0
100,72,"x10",25,16,0
100,72,"x11",23,17,10
100,72,"x12",18,14,13
100,72,"x13",26,24,23
100,72,"x14",18,0,0
100,73,"x1",27,23,12
100,73,"x2",28,24,0
100,73,"x3",19,11,5
100,73,"x4",29,28,26
100,73,"x5",26,24,12
100,73,"x6",28,27,21
100,73,"x7",25,23,1
100,73,"x8",24,2,0
100,73,"x9",28,13,0
100,73,"x10",29,21,11
100,73,"x11",28,17,10
100,73,"x12",29,26,0
100,73,"x13",28,25,14
100,73,"x14",25,22,20
100,74,"x1",28,27,26
100,74,"x2",5,1,0
100,74,"x3",29,28,19
100,74,"x4",29,18,0
100,74,"x5",11,1,0
100,74,"x6",29,28,24
100,74,"x7",26,23,6
100,74,"x8",29,27,25
100,74,"x9",24,11,0
100,74,"x10",27,19,0
100,74,"x11",28,27,23
100,74,"x12",24,23,18
100,74,"x13",27,24,14
100,74,"x14",27,26,13
100,75,"x1",18,0,0
100,75,"x2",28,25,14
100,75,"x3",28,6,4
100,75,"x4",28,22,18
100,75,"x5",23,22,7
100,75,"x6",29,26,24
100,75,"x7",25,17,0
100,75,"x8",26,24,18
100,75,"x9",29,23,0
100,75,"x10",26,23,19
100,75,"x11",20,0,0
100,75,"x12",21,20,13
100,75,"x13",27,26,18
100,75,"x14",27,23,21
100,76,"x1",24,21,20
100,76,"x2",29,16,9
100,76,"x3",29,28,22
100,76,"x4",28,27,26
100,76,"x5",25,0,0
100,76,"x6",27,24,22
100,76,"x7",26,25,21
100,76,"x8",19,3,0
100,76,"x9",25,0,0
100,76,"x10",1,0,0
100,76,"x11",17,11,3
100,76,"x12",12,0,0
100,76,"x13",29,26,25
100,76,"x14",28,27,21
100,77,"x1",29,28,15
100,77,"x2",28,10,8
100,77,"x3",12,0,0
100,77,"x4",25,23,0
100,77,"x5",25,0,0
100,77,"x6",29,20,19
100,77,"x7",24,0,0
100,77,"x8",27,21,16
100,77,"x9",28,27,25
100,77,"x10",21,14,12
100,77,"x11",11,0,0
100,77,"x12",29,27,25
100,77,"x13",29,28,22
100,77,"x14",27,21,19
100,78,"x1",24,22,20
100,78,"x2",29,28,25
100,78,"x3",23,21,13
100,78,"x4",26,24,23
100,78,"x5",28,27,25
100,78,"x6",21,20,19
100,78,"x7",1,0,0
100,78,"x8",21,16,2
100,78,"x9",6,0,0
100,78,"x10",25,23,1
100,78,"x11",28,24,23
100,78,"x12",29,19,0
100,78,"x13",29,28,25
100,78,"x14",22,0,0
100,79,"x1",29,24,11
100,79,"x2",10,1,0
100,79,"x3",29,28,26
100,79,"x4",12,0,0
100,79,"x5",20,17,8
100,79,"x6",28,4,1
100,79,"x7",29,27,18
100,79,"x8",1,0,0
100,79,"x9",29,8,0
100,79,"x10",25,23,22
100,79,"x11",28,26,25
100,79,"x12",23,18,7
100,79,"x13",3,0,0
100,79,"x14",29,27,17
100,80,"x1",21,5,2
100,80,"x2",27,19,0
100,80,"x3",28,13,6
100,80,"x4",24,15,8
100,80,"x5",29,27,26
100,80,"x6",23,17,15
100,80,"x7",26,22,0
100,80,"x8",20,17,12
100,80,"x9",26,15,5
100,80,"x10",10,0,0
100,80,"x11",22,9,8
100,80,"x12",29,24,16
100,80,"x13",10,0,0
100,80,"x14",29,25,24
100,81,"x1",21,0,0
100,81,"x2",23,15,8
100,81,"x3",27,25,21
100,81,"x4",28,27,26
100,81,"x5",21,9,3
100,81,"x6",29,27,25
100,81,"x7",26,23,19
100,81,"x8",26,24,22
100,81,"x9",27,3,0
100,81,"x10",14,0,0
100,81,"x11",24,21,18
100,81,"x12",12,10,5
100,81,"x13",28,0,0
100,81,"x14",16,14,12
100,82,"x1",26,4,0
100,82,"x2",17,16,0
100,82,"x3",26,24,20
100,82,"x4",26,24,7
100,82,"x5",28,13,5
100,82,"x6",27,26,23
100,82,"x7",14,0,0
100,82,"x8",24,20,18
100,82,"x9",29,0,0
100,82,"x10",27,16,12
100,82,"x11",25,17,13
100,82,"x12",0,0,0
100,82,"x13",29,27,21
100,82,"x14",29,28,19
100,83,"x1",22,16,15
100,83,"x2",27,2,0
100,83,"x3",28,16,12
100,83,"x4",29,24,14
100,83,"x5",28,27,22
100,83,"x6",26,23,22
100,83,"x7",25,23,1
100,83,"x8",19,7,0
100,83,"x9",28,7,0
100,83,"x10",25,24,23
100,83,"x11",23,18,0
100,83,"x12",29,24,23
100,83,"x13",29,28,20
100,83,"x14",25,23,18
100,84,"x1",25,19,14
100,84,"x2",18,1,0
100,84,"x3",27,24,19
100,84,"x4",28,23,20
100,84,"x5",29,26,22
100,84,"x6",29,28,26
100,84,"x7",24,20,6
100,84,"x8",27,2,0
100,84,"x9",7,0,0
100,84,"x10",29,27,26
100,84,"x11",21,19,13
100,84,"x12",29,13,0
100,84,"x13",29,28,21
100,84,"x14",29,25,19
100,85,"x1",12,0,0
100,85,"x2",28,27,25
100,85,"x3",27,20,19
100,85,"x4",29,NA,NA
100,85,"x5",22,20,6
100,85,"x6",29,24,20
100,85,"x7",29,17,6
100,85,"x8",28,6,0
100,85,"x9",19,8,6
100,85,"x10",26,20,19
100,85,"x11",0,0,0
100,85,"x12",19,12,11
100,85,"x13",21,19,10
100,85,"x14",13,9,0
100,86,"x1",16,0,0
100,86,"x2",28,25,22
100,86,"x3",26,25,20
100,86,"x4",27,22,19
100,86,"x5",28,24,22
100,86,"x6",28,26,25
100,86,"x7",14,10,0
100,86,"x8",27,24,17
100,86,"x9",3,0,0
100,86,"x10",28,16,13
100,86,"x11",29,26,18
100,86,"x12",29,25,21
100,86,"x13",26,25,16
100,86,"x14",27,25,24
100,87,"x1",27,23,16
100,87,"x2",27,0,0
100,87,"x3",28,27,24
100,87,"x4",27,0,0
100,87,"x5",25,0,0
100,87,"x6",25,24,23
100,87,"x7",28,8,1
100,87,"x8",25,22,21
100,87,"x9",27,23,22
100,87,"x10",19,0,0
100,87,"x11",28,23,15
100,87,"x12",12,8,5
100,87,"x13",26,25,21
100,87,"x14",24,21,20
100,88,"x1",26,4,3
100,88,"x2",10,0,0
100,88,"x3",24,18,5
100,88,"x4",26,25,24
100,88,"x5",26,25,23
100,88,"x6",29,28,27
100,88,"x7",24,1,0
100,88,"x8",0,0,0
100,88,"x9",26,25,24
100,88,"x10",27,26,25
100,88,"x11",28,21,19
100,88,"x12",0,0,0
100,88,"x13",28,27,25
100,88,"x14",24,19,7
100,89,"x1",28,0,0
100,89,"x2",29,28,26
100,89,"x3",27,26,23
100,89,"x4",0,0,0
100,89,"x5",27,20,0
100,89,"x6",26,19,18
100,89,"x7",23,2,0
100,89,"x8",28,16,15
100,89,"x9",29,21,14
100,89,"x10",28,25,22
100,89,"x11",27,24,17
100,89,"x12",24,23,19
100,89,"x13",29,27,23
100,89,"x14",27,20,15
100,90,"x1",28,27,5
100,90,"x2",28,23,20
100,90,"x3",29,25,21
100,90,"x4",25,24,23
100,90,"x5",29,NA,25
100,90,"x6",29,26,18
100,90,"x7",22,20,19
100,90,"x8",15,5,0
100,90,"x9",0,0,0
100,90,"x10",27,14,2
100,90,"x11",29,16,0
100,90,"x12",23,21,20
100,90,"x13",27,26,24
100,90,"x14",29,28,25
100,91,"x1",23,7,0
100,91,"x2",27,9,0
100,91,"x3",29,27,4
100,91,"x4",12,0,0
100,91,"x5",29,28,27
100,91,"x6",28,25,22
100,91,"x7",29,27,18
100,91,"x8",19,8,2
100,91,"x9",14,11,0
100,91,"x10",19,18,17
100,91,"x11",25,18,12
100,91,"x12",29,26,23
100,91,"x13",2,1,0
100,91,"x14",29,28,20
100,92,"x1",18,3,0
100,92,"x2",25,22,18
100,92,"x3",29,26,18
100,92,"x4",26,23,12
100,92,"x5",28,24,15
100,92,"x6",29,26,23
100,92,"x7",0,0,0
100,92,"x8",11,10,2
100,92,"x9",11,6,0
100,92,"x10",28,26,21
100,92,"x11",0,0,0
100,92,"x12",0,0,0
100,92,"x13",15,2,0
100,92,"x14",27,22,12
100,93,"x1",25,20,18
100,93,"x2",28,3,0
100,93,"x3",28,26,22
100,93,"x4",29,25,22
100,93,"x5",27,14,9
100,93,"x6",22,20,15
100,93,"x7",28,1,0
100,93,"x8",20,16,6
100,93,"x9",27,24,9
100,93,"x10",26,24,16
100,93,"x11",15,12,0
100,93,"x12",25,14,3
100,93,"x13",27,26,23
100,93,"x14",29,24,14
100,94,"x1",23,21,18
100,94,"x2",13,10,0
100,94,"x3",14,13,11
100,94,"x4",16,14,10
100,94,"x5",19,15,14
100,94,"x6",29,27,24
100,94,"x7",26,25,9
100,94,"x8",29,28,2
100,94,"x9",29,25,23
100,94,"x10",28,18,0
100,94,"x11",29,27,18
100,94,"x12",29,25,24
100,94,"x13",29,28,26
100,94,"x14",16,13,11
100,95,"x1",27,24,0
100,95,"x2",24,3,0
100,95,"x3",29,28,27
100,95,"x4",29,28,25
100,95,"x5",20,0,0
100,95,"x6",27,26,19
100,95,"x7",27,24,22
100,95,"x8",25,24,23
100,95,"x9",29,25,21
100,95,"x10",29,25,24
100,95,"x11",27,26,19
100,95,"x12",17,7,0
100,95,"x13",26,13,12
100,95,"x14",18,0,0
100,96,"x1",24,23,21
100,96,"x2",26,22,1
100,96,"x3",23,19,13
100,96,"x4",20,19,18
100,96,"x5",27,14,0
100,96,"x6",29,27,26
100,96,"x7",23,10,4
100,96,"x8",15,8,5
100,96,"x9",28,19,5
100,96,"x10",25,23,0
100,96,"x11",25,23,17
100,96,"x12",27,23,16
100,96,"x13",24,18,5
100,96,"x14",29,27,18
100,97,"x1",29,20,19
100,97,"x2",17,3,1
100,97,"x3",29,26,23
100,97,"x4",27,24,7
100,97,"x5",29,27,26
100,97,"x6",NA,NA,27
100,97,"x7",29,28,25
100,97,"x8",29,28,26
100,97,"x9",26,0,0
100,97,"x10",29,14,0
100,97,"x11",27,21,18
100,97,"x12",18,14,2
100,97,"x13",29,27,26
100,97,"x14",28,26,24
100,98,"x1",26,24,23
100,98,"x2",25,21,11
100,98,"x3",7,0,0
100,98,"x4",23,22,19
100,98,"x5",22,15,4
100,98,"x6",29,27,25
100,98,"x7",11,8,1
100,98,"x8",25,12,3
100,98,"x9",27,15,10
100,98,"x10",27,21,19
100,98,"x11",25,16,0
100,98,"x12",22,21,19
100,98,"x13",25,24,23
100,98,"x14",10,7,0
100,99,"x1",8,3,0
100,99,"x2",26,20,15
100,99,"x3",26,24,22
100,99,"x4",17,3,0
100,99,"x5",18,11,7
100,99,"x6",29,26,25
100,99,"x7",19,2,1
100,99,"x8",24,11,10
100,99,"x9",29,27,21
100,99,"x10",20,10,0
100,99,"x11",28,26,17
100,99,"x12",27,20,17
100,99,"x13",28,27,26
100,99,"x14",19,12,0
100,100,"x1",22,20,0
100,100,"x2",17,15,12
100,100,"x3",21,9,6
100,100,"x4",29,27,26
100,100,"x5",26,19,11
100,100,"x6",27,26,18
100,100,"x7",29,16,15
100,100,"x8",28,27,12
100,100,"x9",26,13,0
100,100,"x10",0,0,0
100,100,"x11",29,20,1
100,100,"x12",29,14,8
100,100,"x13",28,24,15
100,100,"x14",26,19,15
500,1,"x1",28,17,9
500,1,"x2",27,0,0
500,1,"x3",28,23,9
500,1,"x4",28,0,0
500,1,"x5",17,0,0
500,1,"x6",22,17,4
500,1,"x7",1,0,0
500,1,"x8",19,2,0
500,1,"x9",0,0,0
500,1,"x10",28,24,21
500,1,"x11",23,21,19
500,1,"x12",26,19,7
500,1,"x13",8,7,5
500,1,"x14",0,0,0
500,2,"x1",8,4,3
500,2,"x2",17,6,2
500,2,"x3",23,20,15
500,2,"x4",24,0,0
500,2,"x5",20,5,0
500,2,"x6",20,8,4
500,2,"x7",22,21,17
500,2,"x8",2,0,0
500,2,"x9",15,0,0
500,2,"x10",10,5,0
500,2,"x11",21,20,12
500,2,"x12",15,14,13
500,2,"x13",8,2,1
500,2,"x14",3,0,0
500,3,"x1",21,3,0
500,3,"x2",1,0,0
500,3,"x3",20,13,12
500,3,"x4",12,0,0
500,3,"x5",0,0,0
500,3,"x6",21,3,2
500,3,"x7",2,1,0
500,3,"x8",3,0,0
500,3,"x9",11,0,0
500,3,"x10",26,25,0
500,3,"x11",28,23,20
500,3,"x12",10,0,0
500,3,"x13",26,25,22
500,3,"x14",2,1,0
500,4,"x1",0,0,0
500,4,"x2",19,18,14
500,4,"x3",10,6,5
500,4,"x4",13,12,5
500,4,"x5",21,8,0
500,4,"x6",26,20,2
500,4,"x7",29,27,25
500,4,"x8",23,22,1
500,4,"x9",11,10,0
500,4,"x10",9,0,0
500,4,"x11",22,12,1
500,4,"x12",22,21,12
500,4,"x13",23,17,12
500,4,"x14",29,19,12
500,5,"x1",24,3,0
500,5,"x2",2,1,0
500,5,"x3",6,3,2
500,5,"x4",0,0,0
500,5,"x5",22,3,1
500,5,"x6",29,27,24
500,5,"x7",23,21,2
500,5,"x8",28,23,6
500,5,"x9",10,9,6
500,5,"x10",29,4,3
500,5,"x11",27,25,8
500,5,"x12",0,0,0
500,5,"x13",18,8,1
500,5,"x14",23,3,2
500,6,"x1",3,0,0
500,6,"x2",24,21,9
500,6,"x3",22,20,18
500,6,"x4",27,26,18
500,6,"x5",21,20,18
500,6,"x6",24,22,18
500,6,"x7",22,11,1
500,6,"x8",27,26,17
500,6,"x9",26,1,0
500,6,"x10",16,8,4
500,6,"x11",0,0,0
500,6,"x12",18,0,0
500,6,"x13",29,28,27
500,6,"x14",0,0,0
500,7,"x1",28,24,21
500,7,"x2",22,6,5
500,7,"x3",13,11,9
500,7,"x4",11,10,4
500,7,"x5",29,26,0
500,7,"x6",25,23,19
500,7,"x7",9,2,1
500,7,"x8",20,11,7
500,7,"x9",24,0,0
500,7,"x10",20,11,8
500,7,"x11",27,23,16
500,7,"x12",26,23,0
500,7,"x13",1,0,0
500,7,"x14",16,9,2
500,8,"x1",24,4,3
500,8,"x2",24,14,4
500,8,"x3",20,6,5
500,8,"x4",28,23,16
500,8,"x5",15,0,0
500,8,"x6",26,4,2
500,8,"x7",19,1,0
500,8,"x8",18,17,2
500,8,"x9",14,0,0
500,8,"x10",11,9,0
500,8,"x11",23,20,13
500,8,"x12",22,0,0
500,8,"x13",28,12,10
500,8,"x14",10,0,0
500,9,"x1",17,5,3
500,9,"x2",1,0,0
500,9,"x3",24,18,8
500,9,"x4",26,22,8
500,9,"x5",25,10,0
500,9,"x6",2,0,0
500,9,"x7",24,22,13
500,9,"x8",2,0,0
500,9,"x9",0,0,0
500,9,"x10",25,11,2
500,9,"x11",28,21,0
500,9,"x12",28,26,25
500,9,"x13",26,24,22
500,9,"x14",25,24,20
500,10,"x1",24,6,5
500,10,"x2",13,8,1
500,10,"x3",28,22,4
500,10,"x4",24,21,12
500,10,"x5",27,18,14
500,10,"x6",26,22,13
500,10,"x7",27,25,5
500,10,"x8",24,17,10
500,10,"x9",26,15,14
500,10,"x10",22,0,0
500,10,"x11",0,0,0
500,10,"x12",20,8,0
500,10,"x13",26,22,18
500,10,"x14",29,27,20
500,11,"x1",0,0,0
500,11,"x2",18,15,1
500,11,"x3",25,23,15
500,11,"x4",17,9,7
500,11,"x5",11,0,0
500,11,"x6",26,25,19
500,11,"x7",28,2,1
500,11,"x8",29,22,2
500,11,"x9",27,16,11
500,11,"x10",6,4,3
500,11,"x11",26,11,0
500,11,"x12",11,0,0
500,11,"x13",7,3,2
500,11,"x14",28,20,14
500,12,"x1",28,3,0
500,12,"x2",17,15,14
500,12,"x3",27,26,20
500,12,"x4",21,13,1
500,12,"x5",11,10,0
500,12,"x6",29,26,2
500,12,"x7",2,1,0
500,12,"x8",2,0,0
500,12,"x9",22,11,0
500,12,"x10",12,11,0
500,12,"x11",21,6,0
500,12,"x12",22,5,0
500,12,"x13",19,2,1
500,12,"x14",27,3,0
500,13,"x1",19,0,0
500,13,"x2",16,15,14
500,13,"x3",12,5,4
500,13,"x4",28,19,6
500,13,"x5",29,22,15
500,13,"x6",22,13,0
500,13,"x7",11,7,1
500,13,"x8",19,8,2
500,13,"x9",24,23,21
500,13,"x10",11,0,0
500,13,"x11",11,2,0
500,13,"x12",27,26,20
500,13,"x13",22,5,2
500,13,"x14",15,2,0
500,14,"x1",18,14,10
500,14,"x2",13,1,0
500,14,"x3",21,11,9
500,14,"x4",11,0,0
500,14,"x5",17,16,15
500,14,"x6",23,19,17
500,14,"x7",15,14,9
500,14,"x8",22,11,5
500,14,"x9",29,27,10
500,14,"x10",29,17,0
500,14,"x11",11,2,0
500,14,"x12",28,2,0
500,14,"x13",29,19,17
500,14,"x14",25,12,2
500,15,"x1",28,23,14
500,15,"x2",3,2,1
500,15,"x3",25,22,13
500,15,"x4",29,11,0
500,15,"x5",28,0,0
500,15,"x6",20,19,16
500,15,"x7",3,1,0
500,15,"x8",26,2,0
500,15,"x9",11,0,0
500,15,"x10",16,14,11
500,15,"x11",0,0,0
500,15,"x12",17,12,2
500,15,"x13",26,13,1
500,15,"x14",0,0,0
500,16,"x1",11,3,0
500,16,"x2",22,19,13
500,16,"x3",10,7,6
500,16,"x4",27,2,0
500,16,"x5",26,15,0
500,16,"x6",24,23,21
500,16,"x7",21,17,12
500,16,"x8",10,2,0
500,16,"x9",11,8,7
500,16,"x10",28,27,24
500,16,"x11",29,16,11
500,16,"x12",21,3,0
500,16,"x13",21,2,1
500,16,"x14",2,0,0
500,17,"x1",6,3,2
500,17,"x2",26,15,6
500,17,"x3",29,9,8
500,17,"x4",20,0,0
500,17,"x5",23,3,0
500,17,"x6",25,17,13
500,17,"x7",3,1,0
500,17,"x8",0,0,0
500,17,"x9",0,0,0
500,17,"x10",29,4,3
500,17,"x11",6,2,0
500,17,"x12",20,0,0
500,17,"x13",20,2,1
500,17,"x14",22,2,0
500,18,"x1",17,4,0
500,18,"x2",16,5,1
500,18,"x3",27,6,5
500,18,"x4",10,7,0
500,18,"x5",27,18,0
500,18,"x6",29,27,21
500,18,"x7",28,13,1
500,18,"x8",23,18,0
500,18,"x9",22,11,9
500,18,"x10",7,2,0
500,18,"x11",11,0,0
500,18,"x12",28,24,10
500,18,"x13",23,22,11
500,18,"x14",17,16,13
500,19,"x1",4,0,0
500,19,"x2",13,5,1
500,19,"x3",9,8,7
500,19,"x4",29,19,0
500,19,"x5",0,0,0
500,19,"x6",29,16,4
500,19,"x7",26,19,6
500,19,"x8",13,9,2
500,19,"x9",20,11,0
500,19,"x10",1,0,0
500,19,"x11",22,10,4
500,19,"x12",28,23,3
500,19,"x13",25,22,18
500,19,"x14",0,0,0
500,20,"x1",27,23,11
500,20,"x2",0,0,0
500,20,"x3",29,13,12
500,20,"x4",0,0,0
500,20,"x5",23,3,0
500,20,"x6",27,25,21
500,20,"x7",2,1,0
500,20,"x8",21,2,0
500,20,"x9",25,7,0
500,20,"x10",21,11,0
500,20,"x11",11,6,0
500,20,"x12",20,8,5
500,20,"x13",2,1,0
500,20,"x14",0,0,0
500,21,"x1",4,2,0
500,21,"x2",16,2,1
500,21,"x3",16,13,11
500,21,"x4",22,19,17
500,21,"x5",20,6,5
500,21,"x6",29,23,16
500,21,"x7",7,2,1
500,21,"x8",28,4,2
500,21,"x9",26,25,18
500,21,"x10",17,8,0
500,21,"x11",29,22,18
500,21,"x12",26,25,24
500,21,"x13",27,19,17
500,21,"x14",0,0,0
500,22,"x1",24,18,3
500,22,"x2",2,1,0
500,22,"x3",24,12,9
500,22,"x4",24,22,18
500,22,"x5",6,4,3
500,22,"x6",20,12,7
500,22,"x7",13,2,1
500,22,"x8",29,26,2
500,22,"x9",29,11,0
500,22,"x10",11,0,0
500,22,"x11",11,5,2
500,22,"x12",3,2,0
500,22,"x13",24,19,1
500,22,"x14",0,0,0
500,23,"x1",27,19,12
500,23,"x2",16,1,0
500,23,"x3",28,25,23
500,23,"x4",15,10,6
500,23,"x5",2,0,0
500,23,"x6",4,2,0
500,23,"x7",1,0,0
500,23,"x8",27,2,0
500,23,"x9",26,22,11
500,23,"x10",20,11,0
500,23,"x11",28,26,0
500,23,"x12",17,11,0
500,23,"x13",23,21,16
500,23,"x14",26,23,10
500,24,"x1",10,9,4
500,24,"x2",23,1,0
500,24,"x3",28,26,25
500,24,"x4",13,0,0
500,24,"x5",22,19,8
500,24,"x6",16,10,3
500,24,"x7",15,3,2
500,24,"x8",8,2,0
500,24,"x9",23,17,0
500,24,"x10",22,11,10
500,24,"x11",23,11,0
500,24,"x12",0,0,0
500,24,"x13",20,3,2
500,24,"x14",18,0,0
500,25,"x1",19,3,0
500,25,"x2",29,15,12
500,25,"x3",5,4,3
500,25,"x4",25,21,1
500,25,"x5",29,14,11
500,25,"x6",25,21,18
500,25,"x7",8,1,0
500,25,"x8",26,24,8
500,25,"x9",11,0,0
500,25,"x10",21,3,0
500,25,"x11",11,0,0
500,25,"x12",4,0,0
500,25,"x13",12,6,1
500,25,"x14",0,0,0
500,26,"x1",26,18,15
500,26,"x2",27,20,3
500,26,"x3",27,13,10
500,26,"x4",9,8,0
500,26,"x5",0,0,0
500,26,"x6",24,23,18
500,26,"x7",3,2,1
500,26,"x8",2,0,0
500,26,"x9",25,21,17
500,26,"x10",19,11,3
500,26,"x11",27,15,14
500,26,"x12",27,25,16
500,26,"x13",5,2,1
500,26,"x14",0,0,0
500,27,"x1",24,19,12
500,27,"x2",16,4,1
500,27,"x3",17,14,8
500,27,"x4",21,19,12
500,27,"x5",22,0,0
500,27,"x6",29,21,2
500,27,"x7",11,10,2
500,27,"x8",29,4,2
500,27,"x9",11,0,0
500,27,"x10",29,12,2
500,27,"x11",11,10,0
500,27,"x12",0,0,0
500,27,"x13",18,17,3
500,27,"x14",29,28,2
500,28,"x1",16,6,1
500,28,"x2",9,2,0
500,28,"x3",21,20,8
500,28,"x4",29,27,26
500,28,"x5",28,14,1
500,28,"x6",22,20,16
500,28,"x7",21,3,2
500,28,"x8",24,0,0
500,28,"x9",16,0,0
500,28,"x10",28,14,0
500,28,"x11",29,25,10
500,28,"x12",26,13,0
500,28,"x13",25,22,16
500,28,"x14",0,0,0
500,29,"x1",4,0,0
500,29,"x2",28,26,0
500,29,"x3",5,4,3
500,29,"x4",21,5,0
500,29,"x5",16,13,10
500,29,"x6",2,0,0
500,29,"x7",23,21,15
500,29,"x8",22,0,0
500,29,"x9",23,18,16
500,29,"x10",19,17,11
500,29,"x11",27,24,23
500,29,"x12",0,0,0
500,29,"x13",29,14,4
500,29,"x14",16,2,0
500,30,"x1",11,6,3
500,30,"x2",18,1,0
500,30,"x3",12,4,3
500,30,"x4",2,0,0
500,30,"x5",25,9,2
500,30,"x6",22,9,6
500,30,"x7",25,1,0
500,30,"x8",3,0,0
500,30,"x9",27,26,25
500,30,"x10",18,4,0
500,30,"x11",25,23,0
500,30,"x12",16,3,0
500,30,"x13",29,26,20
500,30,"x14",0,0,0
500,31,"x1",6,0,0
500,31,"x2",29,26,23
500,31,"x3",17,16,7
500,31,"x4",29,16,14
500,31,"x5",26,12,8
500,31,"x6",28,27,23
500,31,"x7",28,25,23
500,31,"x8",16,12,2
500,31,"x9",14,11,10
500,31,"x10",21,8,0
500,31,"x11",15,8,0
500,31,"x12",24,21,7
500,31,"x13",23,19,4
500,31,"x14",7,5,0
500,32,"x1",28,21,18
500,32,"x2",6,1,0
500,32,"x3",23,4,3
500,32,"x4",1,0,0
500,32,"x5",8,0,0
500,32,"x6",0,0,0
500,32,"x7",21,7,4
500,32,"x8",15,2,0
500,32,"x9",20,12,11
500,32,"x10",25,11,2
500,32,"x11",19,17,12
500,32,"x12",0,0,0
500,32,"x13",25,2,1
500,32,"x14",28,20,13
500,33,"x1",29,16,12
500,33,"x2",17,16,6
500,33,"x3",23,18,16
500,33,"x4",26,16,0
500,33,"x5",16,0,0
500,33,"x6",19,18,4
500,33,"x7",25,9,6
500,33,"x8",14,12,2
500,33,"x9",25,24,11
500,33,"x10",11,4,0
500,33,"x11",0,0,0
500,33,"x12",22,20,2
500,33,"x13",22,2,1
500,33,"x14",0,0,0
500,34,"x1",17,4,0
500,34,"x2",2,0,0
500,34,"x3",18,15,14
500,34,"x4",14,8,0
500,34,"x5",29,23,13
500,34,"x6",26,11,9
500,34,"x7",15,1,0
500,34,"x8",16,2,0
500,34,"x9",0,0,0
500,34,"x10",4,0,0
500,34,"x11",22,0,0
500,34,"x12",21,18,17
500,34,"x13",20,17,14
500,34,"x14",12,6,0
500,35,"x1",19,17,8
500,35,"x2",2,1,0
500,35,"x3",4,3,2
500,35,"x4",27,22,12
500,35,"x5",9,6,0
500,35,"x6",29,21,20
500,35,"x7",24,15,12
500,35,"x8",26,2,0
500,35,"x9",24,11,1
500,35,"x10",11,0,0
500,35,"x11",23,15,3
500,35,"x12",26,0,0
500,35,"x13",21,3,2
500,35,"x14",1,0,0
500,36,"x1",22,16,14
500,36,"x2",23,0,0
500,36,"x3",28,21,7
500,36,"x4",28,25,11
500,36,"x5",15,6,0
500,36,"x6",11,9,3
500,36,"x7",28,20,14
500,36,"x8",23,13,12
500,36,"x9",0,0,0
500,36,"x10",21,6,3
500,36,"x11",26,25,21
500,36,"x12",2,0,0
500,36,"x13",25,24,20
500,36,"x14",28,18,17
500,37,"x1",13,10,3
500,37,"x2",10,1,0
500,37,"x3",28,11,10
500,37,"x4",12,5,3
500,37,"x5",29,28,0
500,37,"x6",27,22,2
500,37,"x7",26,15,14
500,37,"x8",19,2,0
500,37,"x9",11,0,0
500,37,"x10",11,8,1
500,37,"x11",26,23,5
500,37,"x12",29,22,21
500,37,"x13",23,21,17
500,37,"x14",28,10,0
500,38,"x1",22,15,12
500,38,"x2",24,0,0
500,38,"x3",22,19,9
500,38,"x4",18,0,0
500,38,"x5",0,0,0
500,38,"x6",28,20,6
500,38,"x7",21,17,1
500,38,"x8",27,12,2
500,38,"x9",11,0,0
500,38,"x10",25,11,2
500,38,"x11",12,8,5
500,38,"x12",15,7,0
500,38,"x13",22,19,18
500,38,"x14",21,17,7
500,39,"x1",4,3,0
500,39,"x2",14,6,2
500,39,"x3",5,4,3
500,39,"x4",14,11,5
500,39,"x5",28,0,0
500,39,"x6",26,16,12
500,39,"x7",28,22,1
500,39,"x8",15,2,0
500,39,"x9",28,14,11
500,39,"x10",11,0,0
500,39,"x11",29,16,11
500,39,"x12",20,18,13
500,39,"x13",15,6,2
500,39,"x14",24,15,2
500,40,"x1",16,3,0
500,40,"x2",26,2,1
500,40,"x3",4,3,2
500,40,"x4",6,0,0
500,40,"x5",4,0,0
500,40,"x6",26,3,2
500,40,"x7",28,1,0
500,40,"x8",25,1,0
500,40,"x9",24,11,0
500,40,"x10",5,0,0
500,40,"x11",27,23,8
500,40,"x12",21,18,8
500,40,"x13",11,9,3
500,40,"x14",8,2,0
500,41,"x1",23,3,0
500,41,"x2",20,10,1
500,41,"x3",29,28,21
500,41,"x4",24,17,11
500,41,"x5",22,3,0
500,41,"x6",29,26,24
500,41,"x7",19,1,0
500,41,"x8",24,16,13
500,41,"x9",27,21,8
500,41,"x10",3,0,0
500,41,"x11",11,3,0
500,41,"x12",0,0,0
500,41,"x13",28,15,9
500,41,"x14",17,11,2
500,42,"x1",20,0,0
500,42,"x2",24,23,0
500,42,"x3",4,3,2
500,42,"x4",15,0,0
500,42,"x5",21,10,3
500,42,"x6",27,22,11
500,42,"x7",22,14,3
500,42,"x8",28,4,2
500,42,"x9",22,20,8
500,42,"x10",26,9,4
500,42,"x11",27,25,11
500,42,"x12",23,0,0
500,42,"x13",29,25,24
